"id","dname","hint","img","qual","cost","notes","attrib","manacost","cooldown","lore","components","created","charges"
306,"Pupil's Gift","Increases both non-primary attributes.","/apps/dota2/images/dota_react/items/pupils_gift.png?t=1593393829403","",0,"Grants half value to each attribute for Universal Heroes","[{'key': 'secondary_stats', 'header': 'SECONDARY STATS:', 'value': '15'}]",0,0,"An astounding plate of ever-replenishing, fortifying fruit.","None",False,False
307,"Tome of Aghanim","Use: Consume Temporarily grants an allied target the Aghanim's Scepter buff for 3 minutes.","/apps/dota2/images/dota_react/items/tome_of_aghanim.png?t=1593393829403","",0,"","[{'key': 'duration_minutes', 'header': 'DURATION MINUTES:', 'value': '3'}]",0,0,"","None",False,1
308,"Repair Kit","Use: Building Repair Targets a building, restoring 40% of it's health over 30 seconds. Also grants +10 armor during this period.

 Range: 600","/apps/dota2/images/dota_react/items/repair_kit.png?t=1593393829403","consumable",0,"","[{'key': 'duration', 'header': 'DURATION:', 'value': '30'}, {'key': 'heal_percent', 'header': 'HEAL PERCENT:', 'value': '40'}, {'key': 'armor_bonus', 'header': 'ARMOR BONUS:', 'value': '10'}, {'key': 'hp_regen', 'header': 'HP REGEN:', 'value': '25'}]",0,60,"","None",False,3
309,"Mind Breaker","Passive: Silence Strike The next attack silences the hit enemy for 2 seconds.","/apps/dota2/images/dota_react/items/mind_breaker.png?t=1593393829403","",0,"","[{'key': 'magic_damage', 'header': 'MAGIC DAMAGE:', 'value': '45'}, {'key': 'attack_speed', 'header': 'ATTACK SPEED:', 'value': '30'}, {'key': 'duration', 'header': 'DURATION:', 'value': '2.0'}]",0,12,"A bewitching blade of indeterminate form capable of piercing the psyche of even the most willful foe.","None",False,False
310,"Third Eye","Passive: True Sight Grants the ability to see invisible units and wards to any allied vision within 500 range of its carrier. ","/apps/dota2/images/dota_react/items/third_eye.png?t=1593393829403","",0,"","[{'key': 'truesight_radius', 'header': 'TRUESIGHT RADIUS:', 'value': '500'}, {'key': 'bonus_vision', 'header': 'BONUS VISION:', 'value': '300'}, {'key': 'bonus_all_stats', 'header': 'BONUS ALL STATS:', 'value': '7'}]",0,0,"","None",False,3
310,"Third Eye","Passive: Charge Loss Loses a charge on death. After all charges are lost, the item disappears. ","/apps/dota2/images/dota_react/items/third_eye.png?t=1593393829403","",0,"","[{'key': 'truesight_radius', 'header': 'TRUESIGHT RADIUS:', 'value': '500'}, {'key': 'bonus_vision', 'header': 'BONUS VISION:', 'value': '300'}, {'key': 'bonus_all_stats', 'header': 'BONUS ALL STATS:', 'value': '7'}]",0,0,"","None",False,3
311,"Spell Prism","Passive: Cooldown Reduction Reduces the cooldown time of all spells and items.","/apps/dota2/images/dota_react/items/spell_prism.png?t=1593393829403","",0,"","[{'key': 'bonus_cooldown', 'header': 'BONUS COOLDOWN:', 'value': '12'}, {'key': 'bonus_all_stats', 'header': 'BONUS ALL STATS:', 'value': '5'}, {'key': 'mana_regen', 'header': 'MANA REGEN:', 'value': '2'}]",0,0,"Even the slightest flaw in the components of a spell prism can result in the death of its user.","None",False,False
312,"Horizon","Active: Blink Strike Targets a unit to teleport to them. Knocks enemies back 250 distance and disables them for 1 second. 

Range: 1600","/apps/dota2/images/dota_react/items/horizon.png?t=1593393829403","",0,"","[{'key': 'knockback_distance', 'header': 'KNOCKBACK DISTANCE:', 'value': '250'}, {'key': 'knockback_duration', 'header': 'KNOCKBACK DURATION:', 'value': '1'}]",0,10,"","None",False,False
313,"Fusion Rune","Use: Consume Grants the target the bonuses of every Power Rune for 50 seconds. Each use consumes a charge.","/apps/dota2/images/dota_react/items/fusion_rune.png?t=1593393829403","",0,"","[{'key': 'duration', 'header': 'DURATION:', 'value': '50'}]",0,120,"","None",False,3
325,"Prince's Knife","Passive: Hex Strike The next attack hexes the hit enemy into a frog for 1.5 seconds.","/apps/dota2/images/dota_react/items/princes_knife.png?t=1593393829403","",0,"","[{'key': 'duration', 'header': 'DURATION:', 'value': '1.5'}, {'key': 'movespeed', 'header': 'MOVESPEED:', 'value': '140'}, {'key': 'projectile_bonus', 'header': 'PROJECTILE BONUS:', 'value': '60'}]",0,10,"","None",False,False
326,"Spider Legs","Active: Skitter Grants you 18% bonus movement speed and free pathing for 3.5 seconds. Walking over trees causes them to be destroyed.","/apps/dota2/images/dota_react/items/spider_legs.png?t=1593393829403","",0,"","[{'key': 'bonus_movement_speed', 'header': 'BONUS MOVEMENT SPEED:', 'value': '25'}, {'key': 'turn_rate', 'header': 'TURN RATE:', 'value': '50'}, {'key': 'bonus_movement_speed_active', 'header': 'BONUS MOVEMENT SPEED ACTIVE:', 'value': '18'}, {'key': 'duration', 'header': 'DURATION:', 'value': '3.5'}]",0,12,"A horrifying yet useful mixture of necromancy and artificing.","None",False,False
327,"Helm of the Undying","Passive: Death Delay Survive for an extra 5 seconds after receiving a killing blow.","/apps/dota2/images/dota_react/items/helm_of_the_undying.png?t=1593393829403","",0,"","[{'key': 'bonus_armor', 'header': 'BONUS ARMOR:', 'value': '6'}, {'key': 'duration', 'header': 'DURATION:', 'value': '5'}]",0,0,"","None",False,False
328,"Mango Tree","Use: Plant a Mango Tree Targets the ground to plant a mango tree that provides unlimited mango power. The tree generates Enchanted Mangoes every 60 seconds, and provides unobstructed vision in the area 

Range: 200","/apps/dota2/images/dota_react/items/mango_tree.png?t=1593393829403","consumable","","","[{'key': 'seconds', 'header': 'SECONDS:', 'value': '60'}]",0,0,"","None",False,1
330,"Witless Shako","Increases the wearer's max health, while reducing their max mana.","/apps/dota2/images/dota_react/items/witless_shako.png?t=1593393829403","",0,"","[{'key': 'max_health', 'header': 'MAX HEALTH:', 'value': '1350'}, {'key': 'max_mana', 'header': 'MAX MANA:', 'value': '400'}]",0,0,"","None",False,False
331,"Vambrace"," Intelligence:  +6% Spell Amp","/apps/dota2/images/dota_react/items/vambrace.png?t=1593393829403","common",0,"","[{'key': 'bonus_primary_stat', 'header': 'BONUS PRIMARY STAT:', 'value': '8'}, {'key': 'bonus_secondary_stat', 'header': 'BONUS SECONDARY STAT:', 'value': '2'}, {'key': 'bonus_spell_amp', 'header': 'BONUS SPELL AMP:', 'value': '6'}, {'key': 'bonus_magic_resistance', 'header': 'BONUS MAGIC RESISTANCE:', 'value': '8'}, {'key': 'bonus_attack_speed', 'header': 'BONUS ATTACK SPEED:', 'value': '10'}]",0,0,"The coveted treasure that divided the heirs of Queen Raiya upon her death, resulting in the eventual downfall of her kingdom.","None",False,False
331,"Vambrace","Also provides one of the following, based on the Vambrace's main attribute:","/apps/dota2/images/dota_react/items/vambrace.png?t=1593393829403","common",0,"","[{'key': 'bonus_primary_stat', 'header': 'BONUS PRIMARY STAT:', 'value': '8'}, {'key': 'bonus_secondary_stat', 'header': 'BONUS SECONDARY STAT:', 'value': '2'}, {'key': 'bonus_spell_amp', 'header': 'BONUS SPELL AMP:', 'value': '6'}, {'key': 'bonus_magic_resistance', 'header': 'BONUS MAGIC RESISTANCE:', 'value': '8'}, {'key': 'bonus_attack_speed', 'header': 'BONUS ATTACK SPEED:', 'value': '10'}]",0,0,"The coveted treasure that divided the heirs of Queen Raiya upon her death, resulting in the eventual downfall of her kingdom.","None",False,False
331,"Vambrace"," Strength: +8% Magic Resistance ","/apps/dota2/images/dota_react/items/vambrace.png?t=1593393829403","common",0,"","[{'key': 'bonus_primary_stat', 'header': 'BONUS PRIMARY STAT:', 'value': '8'}, {'key': 'bonus_secondary_stat', 'header': 'BONUS SECONDARY STAT:', 'value': '2'}, {'key': 'bonus_spell_amp', 'header': 'BONUS SPELL AMP:', 'value': '6'}, {'key': 'bonus_magic_resistance', 'header': 'BONUS MAGIC RESISTANCE:', 'value': '8'}, {'key': 'bonus_attack_speed', 'header': 'BONUS ATTACK SPEED:', 'value': '10'}]",0,0,"The coveted treasure that divided the heirs of Queen Raiya upon her death, resulting in the eventual downfall of her kingdom.","None",False,False
331,"Vambrace"," Agility:  +10 Attack Speed ","/apps/dota2/images/dota_react/items/vambrace.png?t=1593393829403","common",0,"","[{'key': 'bonus_primary_stat', 'header': 'BONUS PRIMARY STAT:', 'value': '8'}, {'key': 'bonus_secondary_stat', 'header': 'BONUS SECONDARY STAT:', 'value': '2'}, {'key': 'bonus_spell_amp', 'header': 'BONUS SPELL AMP:', 'value': '6'}, {'key': 'bonus_magic_resistance', 'header': 'BONUS MAGIC RESISTANCE:', 'value': '8'}, {'key': 'bonus_attack_speed', 'header': 'BONUS ATTACK SPEED:', 'value': '10'}]",0,0,"The coveted treasure that divided the heirs of Queen Raiya upon her death, resulting in the eventual downfall of her kingdom.","None",False,False
334,"Imp Claw","Passive: Critical Strike Empowers your next attack, causing it to be a critical strike dealing 130% damage.","/apps/dota2/images/dota_react/items/imp_claw.png?t=1593393829403","",0,"","[{'key': 'crit_multiplier', 'header': 'CRIT MULTIPLIER:', 'value': '130'}, {'key': 'bonus_damage', 'header': 'BONUS DAMAGE:', 'value': '26'}]",0,7,"Though their tasks are largely thankless, demon hunters can often turn a profit bartering parts in Weeping Rose.","None",False,False
335,"Flicker","Active: Flicker Dispells debuffs and blinks you in a random forward direction for a random distance between 200 and 600. If cast within 3 seconds of receiving player damage, it will blink in place.

Dispel Type: Basic Dispel ","/apps/dota2/images/dota_react/items/flicker.png?t=1593393829403","",0,"","[{'key': 'max_range', 'header': 'MAX RANGE:', 'value': '600'}, {'key': 'min_range', 'header': 'MIN RANGE:', 'value': '200'}, {'key': 'bonus_movement_speed', 'header': 'BONUS MOVEMENT SPEED:', 'value': '35'}]",0,5,"The technically-true-to-his-word 'teleportation device' crafted by a notorious fae trickster.","None",False,False
336,"Telescope","Passive: Prescient Aura Lowers Scan cooldown by 50% . Increases attack range (Ranged only) and cast range of allies in a 1200 unit radius.","/apps/dota2/images/dota_react/items/spy_gadget.png?t=1593393829403","",0,"","[{'key': 'scan_cooldown_reduction', 'header': 'SCAN COOLDOWN REDUCTION:', 'value': '50'}, {'key': 'attack_range', 'header': 'ATTACK RANGE:', 'value': '125'}, {'key': 'cast_range', 'header': 'CAST RANGE:', 'value': '125'}, {'key': 'aura_range', 'header': 'AURA RANGE:', 'value': '1200'}]",0,0,"A handy tool that manages to make close what once was far.","None",False,False
349,"Arcane Ring","Active: Replenish Mana Restores 75 mana to all nearby allies. 

 Radius: 1200","/apps/dota2/images/dota_react/items/arcane_ring.png?t=1593393829403","",0,"","[{'key': 'bonus_intelligence', 'header': 'BONUS INTELLIGENCE:', 'value': '7'}, {'key': 'bonus_armor', 'header': 'BONUS ARMOR:', 'value': '2'}, {'key': 'mana_restore', 'header': 'MANA RESTORE:', 'value': '75'}, {'key': 'radius', 'header': 'RADIUS:', 'value': '1200'}]",0,60,"Once a prized heirloom of a minor lord's house.","None",False,False
354,"Ocean Heart","Passive: Water Regen Provides you with 10 HP regen and 5 mana regen while in the river.","/apps/dota2/images/dota_react/items/ocean_heart.png?t=1593393829403","",0,"","[{'key': 'all_stats', 'header': 'ALL STATS:', 'value': '5'}, {'key': 'water_hp_regen', 'header': 'WATER HP REGEN:', 'value': '10'}, {'key': 'water_mp_regen', 'header': 'WATER MP REGEN:', 'value': '5'}]",0,0,"A charm blessed by the Council of the Brine.","None",False,False
356,"Trusty Shovel","Active: Dig Channel for 1 second. 
Can find a Bounty Rune, a Flask, an Enchanted Mango, or a Kobold.","/apps/dota2/images/dota_react/items/trusty_shovel.png?t=1593393829403","",0,"16% chance for a Bounty Rune.
28% chance each for a Flask, an Enchanted Mango, or a kobold.
The same Trusty Shovel cannot find the same reward twice in a row.","[{'key': 'bonus_health', 'header': 'BONUS HEALTH:', 'value': '75'}, {'key': 'chance_bounty_rune', 'header': 'CHANCE BOUNTY RUNE:', 'value': '16'}, {'key': 'chance_other_item', 'header': 'CHANCE OTHER ITEM:', 'value': '28'}, {'key': 'kobold_duration', 'header': 'KOBOLD DURATION:', 'value': '60'}]",0,40,"Former plaything of a young deity, received as a gift from his uncle.","None",False,False
358,"Dragon Scale","Passive: Afterburn Causes attacks to burn the enemy, dealing 22 damage per second for 3 seconds. Affects buildings.","/apps/dota2/images/dota_react/items/dragon_scale.png?t=1593393829403","",0,"","[{'key': 'bonus_armor', 'header': 'BONUS ARMOR:', 'value': '5'}, {'key': 'bonus_hp_regen', 'header': 'BONUS HP REGEN:', 'value': '5'}, {'key': 'damage_per_sec', 'header': 'DAMAGE PER SEC:', 'value': '22'}, {'key': 'duration', 'header': 'DURATION:', 'value': '3'}]",0,0,"The remains of a dragon always outvalue the wealth of even the most prodigious hoard.","None",False,False
359,"Essence Ring","Active: Life Essence Increases your current and max health by 400 for 15 seconds.","/apps/dota2/images/dota_react/items/essence_ring.png?t=1593393829403","",0,"","[{'key': 'bonus_int', 'header': 'BONUS INT:', 'value': '10'}, {'key': 'mp_regen', 'header': 'MP REGEN:', 'value': '2.5'}, {'key': 'health_gain', 'header': 'HEALTH GAIN:', 'value': '400'}, {'key': 'health_gain_duration', 'header': 'HEALTH GAIN DURATION:', 'value': '15'}]",200,25,"An ancient bauble blessed by the breath of Verodicia.","None",False,False
360,"Clumsy Net","Active: Ensnare Ensnares the target enemy and yourself for 1.75 seconds.

 Range: 600","/apps/dota2/images/dota_react/items/clumsy_net.png?t=1593393829403","",0,"","[{'key': 'duration', 'header': 'DURATION:', 'value': '1.75'}, {'key': 'all_stats', 'header': 'ALL STATS:', 'value': '5'}, {'key': 'mana_regen', 'header': 'MANA REGEN:', 'value': '2'}]",0,25,"","None",False,False
361,"Enchanted Quiver","Passive: Certain Strike Empowers your next attack with 250 bonus magical damage and True Strike. Ranged Attackers  have +350 bonus range for the attack.","/apps/dota2/images/dota_react/items/enchanted_quiver.png?t=1593393829403","",0,"","[{'key': 'bonus_attack_range', 'header': 'BONUS ATTACK RANGE:', 'value': '75'}, {'key': 'bonus_damage', 'header': 'BONUS DAMAGE:', 'value': '250'}, {'key': 'active_bonus_attack_range', 'header': 'ACTIVE BONUS ATTACK RANGE:', 'value': '350'}]",0,4,"A graceful gift blessed by the goddess of the hunt.","None",False,False
362,"Ninja Gear","Active: Solitary Disguise Casts Smoke of Deceit on yourself only.","/apps/dota2/images/dota_react/items/ninja_gear.png?t=1593393829403","",0,"","[{'key': 'bonus_agility', 'header': 'BONUS AGILITY:', 'value': '20'}, {'key': 'passive_movement_bonus', 'header': 'PASSIVE MOVEMENT BONUS:', 'value': '20'}, {'key': 'visibility_radius', 'header': 'VISIBILITY RADIUS:', 'value': '1025'}, {'key': 'duration', 'header': 'DURATION:', 'value': '35.0'}, {'key': 'bonus_movement_speed', 'header': 'BONUS MOVEMENT SPEED:', 'value': '15'}, {'key': 'secondary_application_radius', 'header': 'SECONDARY APPLICATION RADIUS:', 'value': '0'}]",0,60,"Valuable equipment recovered by a young explorer sifting through the flotsam and detritus drifting in the void.","None",False,False
363,"Illusionist's Cape","Active: Create Illusion Creates an image under your control. ","/apps/dota2/images/dota_react/items/illusionsts_cape.png?t=1593393829403","",0,"","[{'key': 'attack_damage_aura', 'header': 'ATTACK DAMAGE AURA:', 'value': '6'}, {'key': 'illusion_duration', 'header': 'ILLUSION DURATION:', 'value': '30'}, {'key': 'outgoing_damage', 'header': 'OUTGOING DAMAGE:', 'value': '-50'}, {'key': 'outgoing_damage_tooltip', 'header': 'OUTGOING DAMAGE TOOLTIP:', 'value': '50'}, {'key': 'incoming_damage', 'header': 'INCOMING DAMAGE:', 'value': '100'}, {'key': 'tooltip_incoming_damage_total_pct', 'header': 'TOOLTIP INCOMING DAMAGE TOTAL PCT:', 'value': '200'}, {'key': 'bonus_agi', 'header': 'BONUS AGI:', 'value': '14'}, {'key': 'bonus_str', 'header': 'BONUS STR:', 'value': '14'}]",0,30,"A dashing cape whose creator insists on calling 'Cloak of Apparition' as opposed to his assistant's 'Illusion' drivel.","None",False,False
363,"Illusionist's Cape","Passive: Illusion Mastery Increases outgoing damage of all units and illusions controlled by the hero by 6%.","/apps/dota2/images/dota_react/items/illusionsts_cape.png?t=1593393829403","",0,"","[{'key': 'attack_damage_aura', 'header': 'ATTACK DAMAGE AURA:', 'value': '6'}, {'key': 'illusion_duration', 'header': 'ILLUSION DURATION:', 'value': '30'}, {'key': 'outgoing_damage', 'header': 'OUTGOING DAMAGE:', 'value': '-50'}, {'key': 'outgoing_damage_tooltip', 'header': 'OUTGOING DAMAGE TOOLTIP:', 'value': '50'}, {'key': 'incoming_damage', 'header': 'INCOMING DAMAGE:', 'value': '100'}, {'key': 'tooltip_incoming_damage_total_pct', 'header': 'TOOLTIP INCOMING DAMAGE TOTAL PCT:', 'value': '200'}, {'key': 'bonus_agi', 'header': 'BONUS AGI:', 'value': '14'}, {'key': 'bonus_str', 'header': 'BONUS STR:', 'value': '14'}]",0,30,"A dashing cape whose creator insists on calling 'Cloak of Apparition' as opposed to his assistant's 'Illusion' drivel.","None",False,False
364,"Havoc Hammer","Active: Havoc Pulls enemies in a 400 range around you, slowing them by 50% for 3 seconds and dealing 175 + 1.5x your str as magical damage.","/apps/dota2/images/dota_react/items/havoc_hammer.png?t=1593393829403","",0,"","[{'key': 'bonus_damage', 'header': 'BONUS DAMAGE:', 'value': '16'}, {'key': 'bonus_strength', 'header': 'BONUS STRENGTH:', 'value': '16'}, {'key': 'range', 'header': 'RANGE:', 'value': '400'}, {'key': 'slow', 'header': 'SLOW:', 'value': '50'}, {'key': 'slow_duration', 'header': 'SLOW DURATION:', 'value': '3'}, {'key': 'angle', 'header': 'ANGLE:', 'value': '360'}, {'key': 'knockback_duration', 'header': 'KNOCKBACK DURATION:', 'value': '0.2'}, {'key': 'pull_distance', 'header': 'PULL DISTANCE:', 'value': '100'}, {'key': 'nuke_base_dmg', 'header': 'NUKE BASE DMG:', 'value': '175'}, {'key': 'nuke_str_dmg', 'header': 'NUKE STR DMG:', 'value': '1.5'}]",0,10,"","None",False,False
